1年	0.2243678429027113
2年	0.38146498443077387
3年	0.39984089485076324
4年	0.47594691463507255
5年	0.5624476256930204
10年	0.9536003911293386
15年	1.407100401572112
20年	1.7377358367509685
25年	1.931877326839827
30年	2.0649085355434043
